TargetAmount,OrderDate,ActualAmount,ProductCategory,Country
309.25,6/3/2015,49.97,Accessories,Germany
374.25,6/3/2015,1760.45,Accessories,Australia
2648.5,6/4/2015,211.93,Bikes,United States
555,6/4/2015,4.99,Bikes,United Kingdom
590.5,6/4/2015,826.41,Bikes,France
700.25,6/4/2015,4789.02,Bikes,Germany
522,6/4/2015,2395.93,Bikes,Australia
641.5,6/4/2015,28.98,Bikes,Canada
1476,6/4/2015,2047.88,Components,Canada
2589.5,6/4/2015,3076.88,Clothing,United States
406.75,6/4/2015,44.56,Clothing,United Kingdom
712,6/4/2015,1708.94,Clothing,France
476.25,6/4/2015,39.98,Clothing,Germany
714.75,6/4/2015,197.92,Clothing,Australia
717.25,6/4/2015,882.32,Clothing,Canada
2775.75,6/4/2015,64.25,Accessories,United States
489.5,6/4/2015,0,Accessories,United Kingdom
276,6/4/2015,42.96,Accessories,France
642.25,6/4/2015,3062.34,Accessories,Germany
327.5,6/4/2015,1203.46,Accessories,Australia
642.75,6/4/2015,1799.97,Accessories,Canada
641.5,6/5/2015,2408.56,Bikes,Canada
2648.5,6/5/2015,2631.64,Bikes,United States
590.5,6/5/2015,2857.93,Bikes,France
700.25,6/5/2015,1215.46,Bikes,Germany
522,6/5/2015,88.95,Bikes,Australia
555,6/5/2015,2676.02,Bikes,United Kingdom
717.25,6/5/2015,163.94,Clothing,Canada
2589.5,6/5/2015,3219.28,Clothing,United States
712,6/5/2015,836.09,Clothing,France
476.25,6/5/2015,1798.93,Clothing,Germany
714.75,6/5/2015,7069.99,Clothing,Australia
406.75,6/5/2015,4653.95,Clothing,United Kingdom
642.75,6/5/2015,0,Accessories,Canada
2775.75,6/5/2015,2415.93,Accessories,United States
276,6/5/2015,77.96,Accessories,France
642.25,6/5/2015,0,Accessories,Germany
327.5,6/5/2015,44.97,Accessories,Australia
489.5,6/5/2015,782.33,Accessories,United Kingdom
522,6/6/2015,2207.25,Bikes,Australia
2648.5,6/6/2015,3617,Bikes,United States
555,6/6/2015,37.28,Bikes,United Kingdom
700.25,6/6/2015,2308.97,Bikes,Germany
641.5,6/6/2015,2459.05,Bikes,Canada
590.5,6/6/2015,49.99,Bikes,France
1476,6/6/2015,3741.48,Components,Canada
714.75,6/6/2015,1792.68,Clothing,Australia
2589.5,6/6/2015,1395.89,Clothing,United States
406.75,6/6/2015,267.44,Clothing,United Kingdom
476.25,6/6/2015,1313.62,Clothing,Germany
717.25,6/6/2015,96.96,Clothing,Canada
712,6/6/2015,1789.95,Clothing,France
327.5,6/6/2015,6183.63,Accessories,Australia
2775.75,6/6/2015,7439.37,Accessories,United States
489.5,6/6/2015,8.98,Accessories,United Kingdom
642.25,6/6/2015,1779.47,Accessories,Germany
642.75,6/6/2015,564.48,Accessories,Canada
276,6/6/2015,178.98,Accessories,France
700.25,6/7/2015,49.99,Bikes,Germany
641.5,6/7/2015,2423.49,Bikes,Canada
590.5,6/7/2015,2351.47,Bikes,France
522,6/7/2015,4206.23,Bikes,Australia
2648.5,6/7/2015,5557.84,Bikes,United States
555,6/7/2015,3534.84,Bikes,United Kingdom
476.25,6/7/2015,31.47,Clothing,Germany
717.25,6/7/2015,2289.95,Clothing,Canada
712,6/7/2015,89.45,Clothing,France
714.75,6/7/2015,112.26,Clothing,Australia
2589.5,6/7/2015,9652.64,Clothing,United States
406.75,6/7/2015,68.97,Clothing,United Kingdom
642.25,6/7/2015,539.99,Accessories,Germany
642.75,6/7/2015,49.99,Accessories,Canada
276,6/7/2015,4.99,Accessories,France
327.5,6/7/2015,2447.54,Accessories,Australia
2775.75,6/7/2015,6177.79,Accessories,United States
489.5,6/7/2015,4156.32,Accessories,United Kingdom
430.5,6/8/2015,4096.95,Bikes,Australia
2625.75,6/8/2015,5011.75,Bikes,United States
385,6/8/2015,73.97,Bikes,Germany
669.5,6/8/2015,4072.25,Bikes,United Kingdom
493.75,6/8/2015,0,Bikes,France
784.25,6/8/2015,64.47,Bikes,Canada
1470,6/8/2015,5343.96,Components,Germany
1513.75,6/8/2015,1825.87,Components,United Kingdom
444.5,6/8/2015,3434.63,Clothing,Australia
3164.5,6/8/2015,6175.64,Clothing,United States
667.5,6/8/2015,539.99,Clothing,Germany
793.75,6/8/2015,12.27,Clothing,United Kingdom
773.75,6/8/2015,53.99,Clothing,France
384.5,6/8/2015,9.98,Clothing,Canada
0,6/8/2015,4106.91,Accessories,Australia
2646.75,6/8/2015,5961.89,Accessories,United States
0,6/8/2015,0,Accessories,Germany
0,6/8/2015,34.99,Accessories,United Kingdom
466.75,6/8/2015,0,Accessories,France
725.75,6/8/2015,0,Accessories,Canada
493.75,6/9/2015,1735.97,Bikes,France
2625.75,6/9/2015,9461.95,Bikes,United States
385,6/9/2015,29.48,Bikes,Germany
669.5,6/9/2015,50.97,Bikes,United Kingdom
430.5,6/9/2015,2350.76,Bikes,Australia
784.25,6/9/2015,4774.03,Bikes,Canada
773.75,6/9/2015,544.98,Clothing,France
3164.5,6/9/2015,4724.95,Clothing,United States
667.5,6/9/2015,0,Clothing,Germany
793.75,6/9/2015,78.98,Clothing,United Kingdom
444.5,6/9/2015,1831.91,Clothing,Australia
384.5,6/9/2015,38.98,Clothing,Canada
466.75,6/9/2015,0,Accessories,France
2646.75,6/9/2015,2481.03,Accessories,United States
0,6/9/2015,1738.58,Accessories,Germany
0,6/9/2015,2403.04,Accessories,United Kingdom
0,6/9/2015,3437.72,Accessories,Australia
725.75,6/9/2015,26.97,Accessories,Canada
784.25,6/10/2015,2454.06,Bikes,Canada
2625.75,6/10/2015,1819.02,Bikes,United States
669.5,6/10/2015,2497.88,Bikes,United Kingdom
385,6/10/2015,97.97,Bikes,Germany
493.75,6/10/2015,2453.97,Bikes,France
430.5,6/10/2015,1221.13,Bikes,Australia
1513.75,6/10/2015,102.96,Components,United Kingdom
1470,6/10/2015,7808.76,Components,Germany
722,6/10/2015,5236.54,Components,France
384.5,6/10/2015,81.45,Clothing,Canada
3164.5,6/10/2015,5329.86,Clothing,United States
793.75,6/10/2015,2.29,Clothing,United Kingdom
667.5,6/10/2015,35.96,Clothing,Germany
773.75,6/10/2015,77.94,Clothing,France
444.5,6/10/2015,219.93,Clothing,Australia
725.75,6/10/2015,48.98,Accessories,Canada
2646.75,6/10/2015,2843.93,Accessories,United States
0,6/10/2015,2389.06,Accessories,United Kingdom
0,6/10/2015,0,Accessories,Germany
466.75,6/10/2015,2322.28,Accessories,France
0,6/10/2015,2398.46,Accessories,Australia
493.75,6/11/2015,3499.44,Bikes,France
2625.75,6/11/2015,1254.89,Bikes,United States
385,6/11/2015,127.96,Bikes,Germany
669.5,6/11/2015,4641.95,Bikes,United Kingdom
430.5,6/11/2015,4736.44,Bikes,Australia
784.25,6/11/2015,935.03,Bikes,Canada
1590.5,6/11/2015,645.43,Components,Canada
773.75,6/11/2015,567.95,Clothing,France
3164.5,6/11/2015,4771.22,Clothing,United States
667.5,6/11/2015,5435.44,Clothing,Germany
793.75,6/11/2015,116.93,Clothing,United Kingdom
444.5,6/11/2015,6004.52,Clothing,Australia
384.5,6/11/2015,295.42,Clothing,Canada
466.75,6/11/2015,3522.44,Accessories,France
2646.75,6/11/2015,2430.2,Accessories,United States
0,6/11/2015,0,Accessories,Germany
0,6/11/2015,769.49,Accessories,United Kingdom
0,6/11/2015,4292.9,Accessories,Australia
725.75,6/11/2015,133.98,Accessories,Canada
784.25,6/12/2015,53.48,Bikes,Canada
493.75,6/12/2015,11.28,Bikes,France
430.5,6/12/2015,5289.04,Bikes,Australia
2625.75,6/12/2015,7125.47,Bikes,United States
385,6/12/2015,2319.99,Bikes,Germany
669.5,6/12/2015,1660.48,Bikes,United Kingdom
1715.25,6/12/2015,12623.17,Components,Australia
12934.75,6/12/2015,9727.34,Components,United States
384.5,6/12/2015,2424.06,Clothing,Canada
773.75,6/12/2015,37.97,Clothing,France
444.5,6/12/2015,206.88,Clothing,Australia
3164.5,6/12/2015,1419.72,Clothing,United States
667.5,6/12/2015,0,Clothing,Germany
793.75,6/12/2015,115.01,Clothing,United Kingdom
725.75,6/12/2015,31.97,Accessories,Canada
466.75,6/12/2015,2429.61,Accessories,France
0,6/12/2015,804.22,Accessories,Australia
2646.75,6/12/2015,93.94,Accessories,United States
0,6/12/2015,0,Accessories,Germany
0,6/12/2015,35.96,Accessories,United Kingdom
430.5,6/13/2015,2423.05,Bikes,Australia
2625.75,6/13/2015,2457.04,Bikes,United States
669.5,6/13/2015,1748.47,Bikes,United Kingdom
385,6/13/2015,2333.97,Bikes,Germany
784.25,6/13/2015,123.47,Bikes,Canada
493.75,6/13/2015,0,Bikes,France
444.5,6/13/2015,4097.59,Clothing,Australia
3164.5,6/13/2015,4284.97,Clothing,United States
793.75,6/13/2015,778.31,Clothing,United Kingdom
667.5,6/13/2015,1129.48,Clothing,Germany
384.5,6/13/2015,2349.43,Clothing,Canada
773.75,6/13/2015,0,Clothing,France
0,6/13/2015,592.96,Accessories,Australia
2646.75,6/13/2015,562.25,Accessories,United States
0,6/13/2015,88.98,Accessories,United Kingdom
0,6/13/2015,2436.35,Accessories,Germany
725.75,6/13/2015,3608.9,Accessories,Canada
466.75,6/13/2015,0,Accessories,France
385,6/14/2015,34.99,Bikes,Germany
669.5,6/14/2015,143.43,Bikes,United Kingdom
784.25,6/14/2015,114.45,Bikes,Canada
493.75,6/14/2015,2585.94,Bikes,France
430.5,6/14/2015,6206.12,Bikes,Australia
2625.75,6/14/2015,9613.44,Bikes,United States
667.5,6/14/2015,976.41,Clothing,Germany
793.75,6/14/2015,5349.67,Clothing,United Kingdom
384.5,6/14/2015,2354.98,Clothing,Canada
773.75,6/14/2015,1774.95,Clothing,France
444.5,6/14/2015,2089.16,Clothing,Australia
3164.5,6/14/2015,5652.75,Clothing,United States
0,6/14/2015,34.98,Accessories,Germany
0,6/14/2015,1347.42,Accessories,United Kingdom
725.75,6/14/2015,1705.98,Accessories,Canada
466.75,6/14/2015,1727.47,Accessories,France
0,6/14/2015,216.44,Accessories,Australia
2646.75,6/14/2015,1380.4,Accessories,United States
430.5,6/15/2015,1963.02,Bikes,Australia
2625.75,6/15/2015,2420.2,Bikes,United States
493.75,6/15/2015,678.47,Bikes,France
385,6/15/2015,29.98,Bikes,Germany
669.5,6/15/2015,3534.54,Bikes,United Kingdom
784.25,6/15/2015,687.24,Bikes,Canada
470,6/15/2015,8384.36,Components,Germany
444.5,6/15/2015,1592.02,Clothing,Australia
3164.5,6/15/2015,646.93,Clothing,United States
773.75,6/15/2015,2416.58,Clothing,France
667.5,6/15/2015,4770.02,Clothing,Germany
793.75,6/15/2015,727.45,Clothing,United Kingdom
384.5,6/15/2015,24.99,Clothing,Canada
0,6/15/2015,754.62,Accessories,Australia
2646.75,6/15/2015,2431,Accessories,United States
466.75,6/15/2015,771.34,Accessories,France
0,6/15/2015,544.98,Accessories,Germany
0,6/15/2015,838.96,Accessories,United Kingdom
725.75,6/15/2015,74.98,Accessories,Canada
669.5,6/16/2015,53.96,Bikes,United Kingdom
2625.75,6/16/2015,2452.01,Bikes,United States
493.75,6/16/2015,4.99,Bikes,France
385,6/16/2015,1120.49,Bikes,Germany
430.5,6/16/2015,3814.68,Bikes,Australia
784.25,6/16/2015,1263.82,Bikes,Canada
793.75,6/16/2015,42.43,Clothing,United Kingdom
3164.5,6/16/2015,2978.14,Clothing,United States
773.75,6/16/2015,2294.99,Clothing,France
667.5,6/16/2015,1823.28,Clothing,Germany
444.5,6/16/2015,2372.26,Clothing,Australia
384.5,6/16/2015,38.98,Clothing,Canada
0,6/16/2015,39.98,Accessories,United Kingdom
2646.75,6/16/2015,4735.54,Accessories,United States
466.75,6/16/2015,1120.49,Accessories,France
0,6/16/2015,0,Accessories,Germany
0,6/16/2015,0,Accessories,Australia
725.75,6/16/2015,0,Accessories,Canada
392,6/17/2015,102.47,Bikes,Canada
784,6/17/2015,178.21,Bikes,United Kingdom
397,6/17/2015,4704.06,Bikes,France
2603.5,6/17/2015,241.79,Bikes,United States
605,6/17/2015,38.98,Bikes,Germany
339,6/17/2015,876.07,Bikes,Australia
1365.25,6/17/2015,1394.59,Components,France
586.5,6/17/2015,48.97,Clothing,Canada
645.5,6/17/2015,7044.95,Clothing,United Kingdom
300.25,6/17/2015,58.97,Clothing,France
2669.25,6/17/2015,1253.15,Clothing,United States
324,6/17/2015,1717.45,Clothing,Germany
709.25,6/17/2015,169.41,Clothing,Australia
273.75,6/17/2015,539.99,Accessories,Canada
1434,6/17/2015,21.98,Accessories,United Kingdom
321,6/17/2015,53.99,Accessories,France
2517.75,6/17/2015,837.56,Accessories,United States
781.75,6/17/2015,78.97,Accessories,Germany
406.5,6/17/2015,2384.07,Accessories,Australia
2603.5,6/18/2015,6213.33,Bikes,United States
605,6/18/2015,34.99,Bikes,Germany
784,6/18/2015,639.95,Bikes,United Kingdom
339,6/18/2015,4147.31,Bikes,Australia
392,6/18/2015,211.58,Bikes,Canada
397,6/18/2015,2388.96,Bikes,France
2669.25,6/18/2015,1342.39,Clothing,United States
324,6/18/2015,2518.94,Clothing,Germany
645.5,6/18/2015,2482.28,Clothing,United Kingdom
709.25,6/18/2015,1120.49,Clothing,Australia
586.5,6/18/2015,1384.01,Clothing,Canada
300.25,6/18/2015,34.99,Clothing,France
2517.75,6/18/2015,948.03,Accessories,United States
781.75,6/18/2015,0,Accessories,Germany
1434,6/18/2015,1700.99,Accessories,United Kingdom
406.5,6/18/2015,0,Accessories,Australia
273.75,6/18/2015,24.49,Accessories,Canada
321,6/18/2015,0,Accessories,France
392,6/19/2015,203.48,Bikes,Canada
397,6/19/2015,2327.59,Bikes,France
339,6/19/2015,2087.16,Bikes,Australia
784,6/19/2015,5334.3,Bikes,United Kingdom
2603.5,6/19/2015,8188.87,Bikes,United States
605,6/19/2015,539.99,Bikes,Germany
586.5,6/19/2015,64.98,Clothing,Canada
300.25,6/19/2015,0,Clothing,France
709.25,6/19/2015,34.99,Clothing,Australia
645.5,6/19/2015,178.96,Clothing,United Kingdom
2669.25,6/19/2015,3834.98,Clothing,United States
324,6/19/2015,574.98,Clothing,Germany
273.75,6/19/2015,4.99,Accessories,Canada
321,6/19/2015,9.99,Accessories,France
406.5,6/19/2015,8331.66,Accessories,Australia
1434,6/19/2015,24.49,Accessories,United Kingdom
2517.75,6/19/2015,3658.73,Accessories,United States
781.75,6/19/2015,0,Accessories,Germany
339,6/20/2015,6049.14,Bikes,Australia
784,6/20/2015,12.98,Bikes,United Kingdom
2603.5,6/20/2015,5716.23,Bikes,United States
605,6/20/2015,63.95,Bikes,Germany
392,6/20/2015,37.28,Bikes,Canada
397,6/20/2015,27.92,Bikes,France
1382.5,6/20/2015,849.31,Components,Germany
709.25,6/20/2015,4892.05,Clothing,Australia
645.5,6/20/2015,67.93,Clothing,United Kingdom
2669.25,6/20/2015,203.21,Clothing,United States
324,6/20/2015,2319.99,Clothing,Germany
586.5,6/20/2015,37.29,Clothing,Canada
300.25,6/20/2015,31.28,Clothing,France
406.5,6/20/2015,1216.74,Accessories,Australia
1434,6/20/2015,792.34,Accessories,United Kingdom
2517.75,6/20/2015,4159.42,Accessories,United States
781.75,6/20/2015,24.49,Accessories,Germany
273.75,6/20/2015,12.94,Accessories,Canada
321,6/20/2015,2294.99,Accessories,France
605,6/21/2015,4042.94,Bikes,Germany
784,6/21/2015,251.43,Bikes,United Kingdom
397,6/21/2015,142.97,Bikes,France
392,6/21/2015,600.94,Bikes,Canada
339,6/21/2015,1854.2,Bikes,Australia
2603.5,6/21/2015,6729.1,Bikes,United States
1556.25,6/21/2015,13223.66,Components,Australia
324,6/21/2015,905.95,Clothing,Germany
645.5,6/21/2015,5987.92,Clothing,United Kingdom
300.25,6/21/2015,712.44,Clothing,France
586.5,6/21/2015,1145.45,Clothing,Canada
709.25,6/21/2015,158.93,Clothing,Australia
2669.25,6/21/2015,3623.46,Clothing,United States
781.75,6/21/2015,4.99,Accessories,Germany
1434,6/21/2015,2399.05,Accessories,United Kingdom
321,6/21/2015,1214.45,Accessories,France
273.75,6/21/2015,2593.51,Accessories,Canada
406.5,6/21/2015,3566.12,Accessories,Australia
2517.75,6/21/2015,3759.53,Accessories,United States
784,6/22/2015,28.99,Bikes,United Kingdom
2603.5,6/22/2015,4875.68,Bikes,United States
397,6/22/2015,0,Bikes,France
605,6/22/2015,81.26,Bikes,Germany
339,6/22/2015,4757,Bikes,Australia
392,6/22/2015,88.98,Bikes,Canada
1380,6/22/2015,4671.23,Components,United Kingdom
12924,6/22/2015,16007.31,Components,United States
1365.25,6/22/2015,2561.8,Components,France
1382.5,6/22/2015,7318.45,Components,Germany
645.5,6/22/2015,2.29,Clothing,United Kingdom
2669.25,6/22/2015,8433.75,Clothing,United States
300.25,6/22/2015,3153.45,Clothing,France
324,6/22/2015,70,Clothing,Germany
709.25,6/22/2015,3514.54,Clothing,Australia
586.5,6/22/2015,18.98,Clothing,Canada
1434,6/22/2015,69.98,Accessories,United Kingdom
2517.75,6/22/2015,2458.44,Accessories,United States
321,6/22/2015,29.98,Accessories,France
781.75,6/22/2015,26.48,Accessories,Germany
406.5,6/22/2015,56.92,Accessories,Australia
273.75,6/22/2015,89.99,Accessories,Canada
523.5,6/23/2015,923.44,Bikes,United Kingdom
2950.5,6/23/2015,6005.65,Bikes,United States
340,6/23/2015,1705.98,Bikes,France
443.25,6/23/2015,0,Bikes,Germany
353.75,6/23/2015,110.46,Bikes,Australia
459,6/23/2015,143.48,Bikes,Canada
641.25,6/23/2015,6818.14,Components,Australia
473.25,6/23/2015,2482.03,Clothing,United Kingdom
2773.5,6/23/2015,977.06,Clothing,United States
759.25,6/23/2015,35,Clothing,France
603.5,6/23/2015,2843.97,Clothing,Germany
322.25,6/23/2015,659.18,Clothing,Australia
776,6/23/2015,104.46,Clothing,Canada
622.5,6/23/2015,71.26,Accessories,United Kingdom
2229.75,6/23/2015,113.97,Accessories,United States
793.5,6/23/2015,0,Accessories,France
579.5,6/23/2015,29.99,Accessories,Germany
359.75,6/23/2015,2928.05,Accessories,Australia
351.75,6/23/2015,34.99,Accessories,Canada
459,6/24/2015,634.47,Bikes,Canada
2950.5,6/24/2015,1862.89,Bikes,United States
340,6/24/2015,106.27,Bikes,France
443.25,6/24/2015,84.99,Bikes,Germany
353.75,6/24/2015,5229.95,Bikes,Australia
523.5,6/24/2015,4654.95,Bikes,United Kingdom
12880.25,6/24/2015,11911.13,Components,United States
776,6/24/2015,13.98,Clothing,Canada
2773.5,6/24/2015,5346.28,Clothing,United States
759.25,6/24/2015,2319.48,Clothing,France
603.5,6/24/2015,2324.98,Clothing,Germany
322.25,6/24/2015,1912.5,Clothing,Australia
473.25,6/24/2015,3623.31,Clothing,United Kingdom
351.75,6/24/2015,0,Accessories,Canada
2229.75,6/24/2015,247.95,Accessories,United States
793.5,6/24/2015,4.99,Accessories,France
579.5,6/24/2015,28.99,Accessories,Germany
359.75,6/24/2015,3101.31,Accessories,Australia
622.5,6/24/2015,788.47,Accessories,United Kingdom
353.75,6/25/2015,7395.21,Bikes,Australia
2950.5,6/25/2015,6076.19,Bikes,United States
523.5,6/25/2015,49.99,Bikes,United Kingdom
443.25,6/25/2015,39.98,Bikes,Germany
459,6/25/2015,28.97,Bikes,Canada
340,6/25/2015,1217.43,Bikes,France
400.75,6/25/2015,5554.36,Components,Germany
544.5,6/25/2015,427.88,Components,Canada
322.25,6/25/2015,1208.7,Clothing,Australia
2773.5,6/25/2015,2432.46,Clothing,United States
473.25,6/25/2015,2285.96,Clothing,United Kingdom
603.5,6/25/2015,8.98,Clothing,Germany
776,6/25/2015,16.27,Clothing,Canada
759.25,6/25/2015,4222.3,Clothing,France
359.75,6/25/2015,157.74,Accessories,Australia
2229.75,6/25/2015,2441.43,Accessories,United States
622.5,6/25/2015,0,Accessories,United Kingdom
579.5,6/25/2015,64.98,Accessories,Germany
351.75,6/25/2015,0,Accessories,Canada
793.5,6/25/2015,104.08,Accessories,France
443.25,6/26/2015,583.97,Bikes,Germany
459,6/26/2015,26.97,Bikes,Canada
340,6/26/2015,2468.34,Bikes,France
353.75,6/26/2015,3665.5,Bikes,Australia
523.5,6/26/2015,203.98,Bikes,United Kingdom
2950.5,6/26/2015,3606.01,Bikes,United States
603.5,6/26/2015,4145.02,Clothing,Germany
776,6/26/2015,679.75,Clothing,Canada
759.25,6/26/2015,2336.42,Clothing,France
322.25,6/26/2015,43.25,Clothing,Australia
473.25,6/26/2015,39.98,Clothing,United Kingdom
2773.5,6/26/2015,873.41,Clothing,United States
579.5,6/26/2015,1730.97,Accessories,Germany
351.75,6/26/2015,2324.98,Accessories,Canada
793.5,6/26/2015,12.98,Accessories,France
359.75,6/26/2015,652.95,Accessories,Australia
622.5,6/26/2015,132.96,Accessories,United Kingdom
2229.75,6/26/2015,3236.98,Accessories,United States
353.75,6/27/2015,4857.31,Bikes,Australia
2950.5,6/27/2015,2473.93,Bikes,United States
443.25,6/27/2015,764.32,Bikes,Germany
523.5,6/27/2015,777.35,Bikes,United Kingdom
340,6/27/2015,564.99,Bikes,France
459,6/27/2015,103.44,Bikes,Canada
322.25,6/27/2015,4784.9,Clothing,Australia
2773.5,6/27/2015,1462.66,Clothing,United States
603.5,6/27/2015,584.96,Clothing,Germany
473.25,6/27/2015,2354.98,Clothing,United Kingdom
759.25,6/27/2015,24.99,Clothing,France
776,6/27/2015,584.97,Clothing,Canada
359.75,6/27/2015,207.95,Accessories,Australia
2229.75,6/27/2015,2550.56,Accessories,United States
579.5,6/27/2015,11.28,Accessories,Germany
622.5,6/27/2015,90.45,Accessories,United Kingdom
793.5,6/27/2015,539.99,Accessories,France
351.75,6/27/2015,35.96,Accessories,Canada
778.25,6/28/2015,4176.3,Bikes,France
638,6/28/2015,1154.47,Bikes,United Kingdom
663,6/28/2015,1183.47,Bikes,Germany
797.25,6/28/2015,102.25,Bikes,Australia
601.75,6/28/2015,109.98,Bikes,Canada
2393,6/28/2015,3254.71,Bikes,United States
286,6/28/2015,2334.97,Clothing,France
325.25,6/28/2015,2454.96,Clothing,United Kingdom
794.75,6/28/2015,1175.47,Clothing,Germany
587,6/28/2015,119.74,Clothing,Australia
443,6/28/2015,2418.48,Clothing,Canada
2278.75,6/28/2015,3816.9,Clothing,United States
548.5,6/28/2015,0,Accessories,France
827,6/28/2015,0,Accessories,United Kingdom
649.25,6/28/2015,38.98,Accessories,Germany
666.75,6/28/2015,81.48,Accessories,Australia
434.75,6/28/2015,8.99,Accessories,Canada
2635.75,6/28/2015,7762.36,Accessories,United States
601.75,6/29/2015,0,Bikes,Canada
778.25,6/29/2015,0,Bikes,France
638,6/29/2015,4695.33,Bikes,United Kingdom
2393,6/29/2015,7262.18,Bikes,United States
663,6/29/2015,2868.96,Bikes,Germany
797.25,6/29/2015,1785.97,Bikes,Australia
12869.25,6/29/2015,11486.95,Components,United States
313.5,6/29/2015,3354.47,Components,Germany
443,6/29/2015,2.29,Clothing,Canada
286,6/29/2015,2351.25,Clothing,France
325.25,6/29/2015,4112.81,Clothing,United Kingdom
2278.75,6/29/2015,1482.65,Clothing,United States
794.75,6/29/2015,12.98,Clothing,Germany
587,6/29/2015,3013.94,Clothing,Australia
434.75,6/29/2015,34.99,Accessories,Canada
548.5,6/29/2015,0,Accessories,France
827,6/29/2015,64.98,Accessories,United Kingdom
2635.75,6/29/2015,1705.79,Accessories,United States
649.25,6/29/2015,1760.97,Accessories,Germany
666.75,6/29/2015,1214.85,Accessories,Australia
2393,6/30/2015,2983.93,Bikes,United States
778.25,6/30/2015,21.49,Bikes,France
663,6/30/2015,34.99,Bikes,Germany
797.25,6/30/2015,2475.07,Bikes,Australia
638,6/30/2015,76.96,Bikes,United Kingdom
601.75,6/30/2015,9.98,Bikes,Canada
1388.25,6/30/2015,8469.33,Components,United Kingdom
2278.75,6/30/2015,2399.86,Clothing,United States
286,6/30/2015,3.99,Clothing,France
794.75,6/30/2015,14.98,Clothing,Germany
587,6/30/2015,142.41,Clothing,Australia
325.25,6/30/2015,2294.99,Clothing,United Kingdom
443,6/30/2015,2321.96,Clothing,Canada
2635.75,6/30/2015,93.98,Accessories,United States
548.5,6/30/2015,742.35,Accessories,France
649.25,6/30/2015,3598.92,Accessories,Germany
666.75,6/30/2015,2500.32,Accessories,Australia
827,6/30/2015,569.47,Accessories,United Kingdom
434.75,6/30/2015,212.99,Accessories,Canada
797.25,7/1/2015,4.99,Bikes,Australia
2393,7/1/2015,46.97,Bikes,United States
663,7/1/2015,0,Bikes,Germany
638,7/1/2015,24.49,Bikes,United Kingdom
601.75,7/1/2015,70,Bikes,Canada
778.25,7/1/2015,84.99,Bikes,France
388.25,7/1/2015,21.98,Components,United Kingdom
587,7/1/2015,61.46,Clothing,Australia
2278.75,7/1/2015,222.55,Clothing,United States
794.75,7/1/2015,21.49,Clothing,Germany
325.25,7/1/2015,4.99,Clothing,United Kingdom
443,7/1/2015,64.92,Clothing,Canada
286,7/1/2015,54.99,Clothing,France
666.75,7/1/2015,53.98,Accessories,Australia
2635.75,7/1/2015,0,Accessories,United States
649.25,7/1/2015,2.29,Accessories,Germany
827,7/1/2015,0,Accessories,United Kingdom
434.75,7/1/2015,71.48,Accessories,Canada
548.5,7/1/2015,4.99,Accessories,France
601.75,7/2/2015,73.95,Bikes,Canada
778.25,7/2/2015,28.99,Bikes,France
797.25,7/2/2015,0,Bikes,Australia
638,7/2/2015,0,Bikes,United Kingdom
2393,7/2/2015,73.9,Bikes,United States
663,7/2/2015,37.28,Bikes,Germany
443,7/2/2015,39.97,Clothing,Canada
286,7/2/2015,0,Clothing,France
587,7/2/2015,94.98,Clothing,Australia
325.25,7/2/2015,39.98,Clothing,United Kingdom
2278.75,7/2/2015,124.92,Clothing,United States
794.75,7/2/2015,4.99,Clothing,Germany
434.75,7/2/2015,33.98,Accessories,Canada
548.5,7/2/2015,8.99,Accessories,France
666.75,7/2/2015,83.76,Accessories,Australia
827,7/2/2015,0,Accessories,United Kingdom
2635.75,7/2/2015,34.99,Accessories,United States
649.25,7/2/2015,0,Accessories,Germany
797.25,7/3/2015,47.94,Bikes,Australia
2393,7/3/2015,74.99,Bikes,United States
663,7/3/2015,0,Bikes,Germany
638,7/3/2015,34.99,Bikes,United Kingdom
601.75,7/3/2015,14.98,Bikes,Canada
778.25,7/3/2015,0,Bikes,France
1313.5,7/3/2015,50.26,Components,Germany
388.25,7/3/2015,152.24,Components,United Kingdom
587,7/3/2015,2.29,Clothing,Australia
2278.75,7/3/2015,209.96,Clothing,United States
794.75,7/3/2015,37.27,Clothing,Germany
325.25,7/3/2015,88.97,Clothing,United Kingdom
443,7/3/2015,100.96,Clothing,Canada
286,7/3/2015,0,Clothing,France
666.75,7/3/2015,59.49,Accessories,Australia
2635.75,7/3/2015,34.99,Accessories,United States
649.25,7/3/2015,0,Accessories,Germany
827,7/3/2015,16.27,Accessories,United Kingdom
434.75,7/3/2015,4.99,Accessories,Canada
548.5,7/3/2015,0,Accessories,France
778.25,7/4/2015,13.97,Bikes,France
663,7/4/2015,0,Bikes,Germany
638,7/4/2015,4.99,Bikes,United Kingdom
797.25,7/4/2015,24.99,Bikes,Australia
601.75,7/4/2015,61.96,Bikes,Canada
2393,7/4/2015,4.99,Bikes,United States
658.75,7/4/2015,37.28,Components,Canada
286,7/4/2015,48.98,Clothing,France
794.75,7/4/2015,0,Clothing,Germany
325.25,7/4/2015,69.99,Clothing,United Kingdom
587,7/4/2015,98.98,Clothing,Australia
443,7/4/2015,4.99,Clothing,Canada
2278.75,7/4/2015,62.59,Clothing,United States
548.5,7/4/2015,43.98,Accessories,France
649.25,7/4/2015,0,Accessories,Germany
827,7/4/2015,0,Accessories,United Kingdom
666.75,7/4/2015,7.28,Accessories,Australia
