SalesOrderNumber,OrderDate,ItemsSold,SalesAmount,Country,ProductsEnum
SO64140,2/14/2015,3,172.98,United States,2
SO64141,2/14/2015,2,7.28,United States,3
SO64142,2/14/2015,3,149.98,Germany,3
SO64143,2/14/2015,1,24.99,Germany,2
SO64144,2/14/2015,3,32.27,United Kingdom,2
SO64145,2/14/2015,1,53.99,France,3
SO64146,2/14/2015,2,32.28,United Kingdom,2
SO64147,2/14/2015,2,25.48,France,1
SO64148,2/14/2015,1,3.99,Germany,2
SO64149,2/14/2015,2,39.98,United Kingdom,2
SO64150,2/14/2015,3,94.97,France,2
SO64151,2/14/2015,3,120.48,United States,1
SO64152,2/14/2015,3,42.28,United States,1
SO64153,2/14/2015,3,36.96,United States,2
SO64154,2/14/2015,3,863.97,United States,2
SO64155,2/14/2015,2,2316.97,United States,2
SO64156,2/14/2015,2,2414.99,Canada,2
SO64157,2/14/2015,4,2401.45,United States,2
SO64158,2/14/2015,2,2349.98,United States,2
SO64159,2/14/2015,2,777.34,United Kingdom,2
SO64160,2/14/2015,2,1264.84,Germany,2
SO64161,2/14/2015,2,2393.06,Germany,2
SO64162,2/14/2015,2,574.98,Australia,1
SO64163,2/14/2015,2,603.49,Australia,3
SO64164,2/14/2015,2,1174.48,Australia,2
SO64165,2/14/2015,4,2337.27,Australia,1
SO64166,2/14/2015,2,2322.28,Australia,2
SO64167,2/14/2015,3,563.77,United States,3
SO64168,2/14/2015,3,563.77,United States,1
SO64169,2/14/2015,2,1155.48,United States,2
SO64170,2/14/2015,2,1155.48,United States,1
SO64171,2/14/2015,2,1750.98,United States,1
SO64172,2/14/2015,2,1735.98,United States,2
SO64173,2/14/2015,2,1735.98,United States,1
SO64174,2/14/2015,2,1155.48,United Kingdom,2
SO64175,2/14/2015,1,539.99,Germany,2
SO64176,2/14/2015,4,791.32,Australia,2
SO64177,2/14/2015,2,2419.06,Australia,2
SO64178,2/15/2015,3,48.97,Canada,2
SO64179,2/15/2015,1,29.99,Australia,4
SO64180,2/15/2015,2,28.98,Australia,2
SO64181,2/15/2015,1,4.99,Australia,2
SO64182,2/15/2015,1,8.99,Australia,2
SO64183,2/15/2015,3,2481.28,United Kingdom,1
SO64184,2/15/2015,3,579.97,United Kingdom,2
SO64185,2/15/2015,2,839.48,United Kingdom,2
SO64186,2/15/2015,3,2389.98,France,2
SO64187,2/15/2015,3,2334.98,Germany,1
SO64188,2/15/2015,1,2.29,Canada,4
SO64189,2/15/2015,2,38.98,United States,2
SO64190,2/15/2015,1,24.99,United States,2
SO64191,2/15/2015,3,53.47,Canada,2
SO64192,2/15/2015,1,2.29,United States,2
SO64193,2/15/2015,1,21.49,United States,2
SO64194,2/15/2015,3,58.47,United States,1
SO64195,2/15/2015,1,21.49,Canada,1
SO64196,2/15/2015,3,42.97,Canada,1
SO64197,2/15/2015,2,32.28,United States,2
SO64198,2/15/2015,2,38.98,United States,3
SO64199,2/15/2015,3,49.97,United States,2
SO64200,2/15/2015,2,78.98,United States,2
SO64201,2/15/2015,3,17.27,Canada,2
SO64202,2/15/2015,1,69.99,Canada,3
SO64203,2/15/2015,2,39.98,Canada,2
SO64204,2/15/2015,2,24.27,United States,1
SO64205,2/15/2015,2,32.28,United Kingdom,1
SO64206,2/15/2015,1,21.49,United Kingdom,2
SO64207,2/15/2015,3,48.97,Germany,2
SO64208,2/15/2015,3,60.47,France,1
SO64209,2/15/2015,1,4.99,France,3
SO64210,2/15/2015,1,35,United States,2
SO64211,2/15/2015,2,71.97,United States,2
SO64212,2/15/2015,5,2542.31,United States,1
SO64213,2/15/2015,3,889.47,United States,2
SO64214,2/15/2015,4,608.96,United States,2
SO64215,2/15/2015,5,2397.95,United States,1
SO64216,2/15/2015,4,2331.95,United States,1
SO64217,2/15/2015,3,2351.96,United States,2
SO64218,2/15/2015,2,777.34,Germany,1
SO64219,2/15/2015,3,2473.05,United Kingdom,1
SO64220,2/15/2015,2,1735.98,Australia,3
SO64221,2/15/2015,1,1120.49,Australia,4
SO64222,2/15/2015,4,562.96,Australia,1
SO64223,2/15/2015,2,603.49,Australia,1
SO64224,2/15/2015,4,562.96,Australia,2
SO64225,2/15/2015,3,553.97,Australia,1
SO64226,2/15/2015,1,1120.49,Australia,4
SO64227,2/15/2015,2,2475.95,Australia,1
SO64228,2/15/2015,3,2370.96,Australia,1
SO64229,2/15/2015,4,2379.95,Australia,2
SO64230,2/15/2015,3,756.33,United States,2
SO64231,2/15/2015,2,2438.06,Canada,2
SO64232,2/15/2015,2,2393.06,United States,2
SO64233,2/15/2015,3,2443.55,United States,2
SO64234,2/15/2015,3,2398.05,United States,1
SO64235,2/15/2015,2,2413.06,United States,2
SO64236,2/15/2015,3,2398.05,Canada,2
SO64237,2/15/2015,1,2384.07,United States,2
SO64238,2/15/2015,4,561.92,United States,1
SO64239,2/15/2015,2,564.48,United States,2
SO64240,2/15/2015,2,1174.48,United States,2
SO64241,2/15/2015,3,2469.05,France,1
SO64242,2/15/2015,1,2384.07,France,2
SO64243,2/15/2015,4,810.32,Australia,2
SO64244,2/15/2015,2,2419.06,Australia,2
SO64245,2/16/2015,3,64.97,Australia,2
SO64246,2/16/2015,2,27.28,Australia,2
SO64247,2/16/2015,2,58.98,Australia,2
SO64248,2/16/2015,3,1785.97,Germany,1
SO64249,2/16/2015,4,2533.93,France,1
SO64250,2/16/2015,3,2479.94,France,2
SO64251,2/16/2015,2,2329.98,Germany,2
SO64252,2/16/2015,4,2369.96,United Kingdom,1
SO64253,2/16/2015,2,98.49,United States,2
SO64254,2/16/2015,1,53.99,Canada,2
SO64255,2/16/2015,2,27.28,Canada,2
SO64256,2/16/2015,3,88.98,United States,2
SO64257,2/16/2015,2,39.98,United States,2
SO64258,2/16/2015,2,23.78,Canada,2
SO64259,2/16/2015,4,88.46,United States,1
SO64260,2/16/2015,2,27.28,United States,2
SO64261,2/16/2015,2,34.89,United States,2
SO64262,2/16/2015,2,32.94,United States,2
SO64263,2/16/2015,3,69.97,United States,2
SO64264,2/16/2015,3,23.97,United States,1
SO64265,2/16/2015,2,64.98,Canada,1
SO64266,2/16/2015,4,93.46,United States,1
SO64267,2/16/2015,2,14.98,United States,2
SO64268,2/16/2015,2,44.98,United States,2
SO64269,2/16/2015,1,4.99,Canada,1
SO64270,2/16/2015,2,39.98,United States,2
SO64271,2/16/2015,3,76.96,United States,1
SO64272,2/16/2015,5,95.94,France,1
SO64273,2/16/2015,2,39.98,France,2
SO64274,2/16/2015,1,4.99,Germany,2
SO64275,2/16/2015,2,27.28,France,1
SO64276,2/16/2015,3,27.77,United Kingdom,1
SO64277,2/16/2015,2,23.78,Germany,2
SO64278,2/16/2015,2,12.94,Germany,1
SO64279,2/16/2015,1,4.99,France,3
SO64280,2/16/2015,1,21.98,Canada,2
SO64281,2/16/2015,5,2359.24,United States,1
SO64282,2/16/2015,1,1120.49,Australia,2
SO64283,2/16/2015,2,2478.34,Australia,2
SO64284,2/16/2015,3,2460.29,Australia,2
SO64285,2/16/2015,1,742.35,United States,3
SO64286,2/16/2015,2,2393.06,United States,1
SO64287,2/16/2015,4,628.97,Canada,1
SO64288,2/16/2015,2,1155.48,Canada,1
SO64289,2/16/2015,1,1120.49,United States,1
SO64290,2/16/2015,1,1700.99,United States,1
SO64291,2/16/2015,3,1760.47,United States,1
SO64292,2/16/2015,2,564.48,Germany,2
SO64293,2/16/2015,4,600.46,Germany,1
SO64294,2/16/2015,4,2461.55,Australia,1
SO64295,2/16/2015,2,751.34,Australia,2
SO64296,2/16/2015,4,2473.04,Australia,1
SO64297,2/17/2015,4,2492.32,Australia,1
SO64298,2/17/2015,3,64.97,Australia,1
SO64299,2/17/2015,3,49.97,Australia,2
SO64300,2/17/2015,1,21.98,Australia,1
SO64301,2/17/2015,2,29.93,Australia,2
SO64302,2/17/2015,2,14.98,Australia,3
SO64303,2/17/2015,2,34.89,Australia,1
SO64304,2/17/2015,1,32.6,Australia,4
SO64305,2/17/2015,2,6.28,Australia,2
SO64306,2/17/2015,2,599.98,United Kingdom,2
SO64307,2/17/2015,3,2510.84,France,2
SO64308,2/17/2015,3,800.46,France,1
SO64309,2/17/2015,3,2309.97,Germany,2
SO64310,2/17/2015,1,2294.99,France,2
SO64311,2/17/2015,1,54.99,France,1
SO64312,2/17/2015,2,2329.98,United Kingdom,1
SO64313,2/17/2015,2,62.98,Canada,1
SO64314,2/17/2015,1,49.99,United States,2
SO64315,2/17/2015,2,27.28,United States,2
SO64316,2/17/2015,3,31.27,Canada,2
SO64317,2/17/2015,5,127.95,Canada,1
SO64318,2/17/2015,2,49.48,United States,1
SO64319,2/17/2015,2,33.98,Canada,2
SO64320,2/17/2015,1,29.99,United States,2
SO64321,2/17/2015,3,38.88,United States,1
SO64322,2/17/2015,2,32.28,United States,2
SO64323,2/17/2015,2,64.98,United States,1
SO64324,2/17/2015,2,44.98,United States,3
SO64325,2/17/2015,2,123.98,Canada,2
SO64326,2/17/2015,2,78.98,Canada,2
SO64327,2/17/2015,2,78.98,United States,2
SO64328,2/17/2015,2,39.98,United States,2
SO64329,2/17/2015,2,13.98,Canada,2
SO64330,2/17/2015,2,39.98,United States,2
SO64331,2/17/2015,3,64.47,Canada,1
SO64332,2/17/2015,2,12.94,United States,2
SO64333,2/17/2015,2,56.97,Canada,2
SO64334,2/17/2015,2,76.97,Canada,1
SO64335,2/17/2015,3,74.98,Germany,1
SO64336,2/17/2015,2,34.98,United Kingdom,2
SO64337,2/17/2015,2,6.28,Germany,1
SO64338,2/17/2015,3,69.97,United Kingdom,1
SO64339,2/17/2015,2,28.98,France,2
SO64340,2/17/2015,3,42.93,France,1
SO64341,2/17/2015,2,32.28,France,2
SO64342,2/17/2015,1,21.49,United Kingdom,2
SO64343,2/17/2015,1,28.99,France,1
SO64344,2/17/2015,2,33.98,United Kingdom,2
SO64345,2/17/2015,1,28.99,United Kingdom,3
SO64346,2/17/2015,2,33.98,United Kingdom,2
SO64347,2/17/2015,4,138.48,Canada,2
SO64348,2/17/2015,1,35,United States,2
SO64349,2/17/2015,2,37.29,United States,4
SO64350,2/17/2015,2,13.98,Germany,2
SO64351,2/17/2015,3,2366.46,Canada,1
SO64352,2/17/2015,2,2354.99,Canada,2
SO64353,2/17/2015,3,74.98,United States,1
SO64354,2/17/2015,4,2362.27,United States,1
SO64355,2/17/2015,4,2344.96,Canada,2
SO64356,2/17/2015,2,2419.06,United Kingdom,3
SO64357,2/17/2015,4,1253.32,France,2
SO64358,2/17/2015,1,1700.99,Australia,3
SO64359,2/17/2015,2,1155.48,Australia,2
SO64360,2/17/2015,2,1155.48,Australia,3
SO64361,2/17/2015,3,2457.33,Australia,2
SO64362,2/17/2015,2,2304.98,Australia,2
SO64363,2/17/2015,2,2374.98,Australia,1
SO64364,2/17/2015,4,2394.97,Australia,1
SO64365,2/17/2015,4,1273.32,United States,2
SO64366,2/17/2015,2,2393.06,United States,2
SO64367,2/17/2015,4,588.96,Canada,2
SO64368,2/17/2015,5,624.95,United States,1
SO64369,2/17/2015,3,599.47,United States,2
SO64370,2/17/2015,4,561.92,United States,1
SO64371,2/17/2015,1,539.99,United States,3
SO64372,2/17/2015,2,1170.48,United States,2
SO64373,2/17/2015,2,1750.98,United States,1
SO64374,2/17/2015,2,1155.48,France,2
SO64375,2/17/2015,4,617.47,United Kingdom,1
SO64376,2/17/2015,4,2453.04,Australia,2
SO64377,2/18/2015,4,2359.46,France,2
SO64378,2/18/2015,3,67.97,United States,2
SO64379,2/18/2015,2,27.28,Australia,2
SO64380,2/18/2015,2,25.48,Australia,2
SO64381,2/18/2015,2,37.29,Australia,2
SO64382,2/18/2015,2,78.98,Australia,1
SO64383,2/18/2015,3,23.97,Australia,4
SO64384,2/18/2015,3,64.47,Australia,2
SO64385,2/18/2015,3,36.27,Australia,1
SO64386,2/18/2015,1,2.29,Australia,2
SO64387,2/18/2015,1,8.99,Australia,2
SO64388,2/18/2015,1,8.99,Australia,2
SO64389,2/18/2015,3,579.97,Germany,1
SO64390,2/18/2015,3,2376.96,Germany,2
SO64391,2/18/2015,2,2329.98,United Kingdom,1
SO64392,2/18/2015,2,28.98,Canada,1
SO64393,2/18/2015,2,27.28,Canada,1
SO64394,2/18/2015,3,27.77,Canada,2
SO64395,2/18/2015,2,36.59,Canada,1
SO64396,2/18/2015,3,69.97,United States,2
SO64397,2/18/2015,3,38.88,Canada,1
SO64398,2/18/2015,2,32.28,Canada,2
SO64399,2/18/2015,2,78.98,United States,1
SO64400,2/18/2015,2,39.98,United States,2
SO64401,2/18/2015,2,7.28,United States,1
SO64402,2/18/2015,2,124.99,Canada,2
SO64403,2/18/2015,3,15.23,United States,1
SO64404,2/18/2015,2,26.97,United States,2
SO64405,2/18/2015,2,7.28,United States,2
SO64406,2/18/2015,2,7.28,United States,2
SO64407,2/18/2015,2,39.98,France,2
SO64408,2/18/2015,2,39.98,United Kingdom,3
SO64409,2/18/2015,3,82.97,Germany,2
SO64410,2/18/2015,1,24.99,United Kingdom,2
SO64411,2/18/2015,2,28.98,United Kingdom,2
SO64412,2/18/2015,2,29.48,United Kingdom,2
SO64413,2/18/2015,2,23.78,Germany,1
SO64414,2/18/2015,2,38.98,United Kingdom,2
SO64415,2/18/2015,3,48.97,United Kingdom,2
SO64416,2/18/2015,3,36.27,France,3
SO64417,2/18/2015,5,109.96,Canada,1
SO64418,2/18/2015,3,74.98,United States,2
SO64419,2/18/2015,4,108.96,United Kingdom,2
SO64420,2/18/2015,2,88.98,France,2
SO64421,2/18/2015,1,34.99,United Kingdom,2
SO64422,2/18/2015,4,2512.32,United States,2
SO64423,2/18/2015,2,2498.34,United States,2
SO64424,2/18/2015,2,839.48,United States,3
SO64425,2/18/2015,5,682.92,United States,2
SO64426,2/18/2015,2,2414.99,United States,1
SO64427,2/18/2015,4,2369.97,United States,2
SO64428,2/18/2015,4,2365.23,United States,2
SO64429,2/18/2015,1,2319.99,United States,2
SO64430,2/18/2015,2,1223.84,United Kingdom,2
SO64431,2/18/2015,3,1198.97,Australia,2
SO64432,2/18/2015,1,539.99,Australia,3
SO64433,2/18/2015,4,2369.97,Australia,1
SO64434,2/18/2015,5,2496.26,Australia,1
SO64435,2/18/2015,2,796.34,United States,1
SO64436,2/18/2015,2,901.35,United States,2
SO64437,2/18/2015,2,1249.84,United States,2
SO64438,2/18/2015,3,1258.83,United States,2
SO64439,2/18/2015,4,2420.34,Canada,1
SO64440,2/18/2015,2,2438.06,United States,2
SO64441,2/18/2015,4,567.76,United States,1
SO64442,2/18/2015,1,539.99,United States,2
SO64443,2/18/2015,3,556.93,United States,2
SO64444,2/18/2015,3,1164.47,United States,1
SO64445,2/18/2015,1,1700.99,Canada,2
SO64446,2/18/2015,3,1763.97,United States,1
SO64447,2/18/2015,5,575.71,United Kingdom,2
SO64448,2/18/2015,4,607.96,United Kingdom,2
SO64449,2/18/2015,4,588.96,United Kingdom,2
SO64450,2/18/2015,2,2419.06,France,2
SO64451,2/18/2015,1,2384.07,Australia,1
SO64452,2/18/2015,4,2453.04,Australia,2
SO64453,2/19/2015,4,2317.92,France,1
SO64454,2/19/2015,4,2344.96,Germany,2
SO64455,2/19/2015,3,2479.94,Australia,2
SO64456,2/19/2015,1,24.99,Australia,2
SO64457,2/19/2015,3,37.97,Australia,1
SO64458,2/19/2015,3,32.27,Australia,2
SO64459,2/19/2015,2,32.28,Australia,2
SO64460,2/19/2015,2,13.98,Australia,2
SO64461,2/19/2015,3,71.58,Australia,1
SO64462,2/19/2015,1,34.99,Australia,2
SO64463,2/19/2015,1,49.99,Australia,2
SO64464,2/19/2015,3,226.49,Australia,3
SO64465,2/19/2015,1,8.99,Australia,1
SO64466,2/19/2015,3,1779.47,France,1
SO64467,2/19/2015,1,769.49,France,2
SO64468,2/19/2015,3,2325.96,United Kingdom,1
SO64469,2/19/2015,3,2334.97,France,2
SO64470,2/19/2015,2,62.98,United States,2
SO64471,2/19/2015,1,2.29,United States,1
SO64472,2/19/2015,2,6.28,United States,2
SO64473,2/19/2015,2,38.98,United States,2
SO64474,2/19/2015,2,6.28,Canada,2
SO64475,2/19/2015,3,31.27,Canada,1
SO64476,2/19/2015,2,6.28,United States,2
SO64477,2/19/2015,1,24.99,United States,4
SO64478,2/19/2015,3,63.97,United States,3
SO64479,2/19/2015,3,68.97,United States,2
SO64480,2/19/2015,1,24.99,Canada,4
SO64481,2/19/2015,2,44.98,Canada,1
SO64482,2/19/2015,2,119.98,United States,1
SO64483,2/19/2015,2,78.98,United States,2
SO64484,2/19/2015,1,4.99,United States,2
SO64485,2/19/2015,2,7.28,Canada,2
SO64486,2/19/2015,2,59.98,Canada,2
SO64487,2/19/2015,2,46.47,United States,2
SO64488,2/19/2015,2,62.98,United Kingdom,2
SO64489,2/19/2015,2,13.98,United Kingdom,2
SO64490,2/19/2015,1,4.99,France,1
SO64491,2/19/2015,2,29.48,France,1
SO64492,2/19/2015,2,23.78,Germany,2
SO64493,2/19/2015,3,36.27,United Kingdom,1
SO64494,2/19/2015,3,127.28,Germany,1
SO64495,2/19/2015,2,39.98,France,2
SO64496,2/19/2015,1,35,United States,1
SO64497,2/19/2015,2,54.98,Germany,1
SO64498,2/19/2015,3,42.28,United States,2
SO64499,2/19/2015,2,37.29,Canada,2
SO64500,2/19/2015,2,39.99,Canada,1
SO64501,2/19/2015,1,49.99,United Kingdom,2
SO64502,2/19/2015,1,49.99,France,3
SO64503,2/19/2015,3,2376.96,United States,1
SO64504,2/19/2015,5,2390.95,United States,1
SO64505,2/19/2015,1,2294.99,Canada,2
SO64506,2/19/2015,1,1214.85,France,2
SO64507,2/19/2015,2,1249.84,United Kingdom,1
SO64508,2/19/2015,3,92.48,Australia,2
SO64509,2/19/2015,2,548.98,Australia,1
SO64510,2/19/2015,4,2318.96,Australia,1
SO64511,2/19/2015,4,1254.08,United States,1
SO64512,2/19/2015,3,1246.13,United States,2
SO64513,2/19/2015,2,548.98,United States,2
SO64514,2/19/2015,4,588.96,United States,2
SO64515,2/19/2015,3,553.97,United States,1
SO64516,2/19/2015,4,607.96,United States,1
SO64517,2/19/2015,2,561.48,United States,1
SO64518,2/19/2015,2,1174.48,United States,3
SO64519,2/19/2015,5,1219.45,Germany,2
SO64520,2/19/2015,3,1147.77,France,1
SO64521,2/19/2015,2,2419.06,United Kingdom,1
SO64522,2/20/2015,3,1744.97,France,2
SO64523,2/20/2015,4,1739.46,United Kingdom,1
SO64524,2/20/2015,2,2316.97,United Kingdom,2
SO64525,2/20/2015,3,87.97,Australia,2
SO64526,2/20/2015,3,148.98,Australia,1
SO64527,2/20/2015,1,24.99,Australia,3
SO64528,2/20/2015,3,69.97,Australia,1
SO64529,2/20/2015,3,47.97,Australia,2
SO64530,2/20/2015,2,13.98,Australia,2
SO64531,2/20/2015,1,34.99,Australia,3
SO64532,2/20/2015,1,49.99,Australia,2
SO64533,2/20/2015,1,49.99,Australia,2
SO64534,2/20/2015,2,28.48,Australia,1
SO64535,2/20/2015,1,7.95,Australia,2
SO64536,2/20/2015,1,2.29,Australia,2
SO64537,2/20/2015,3,595.96,United Kingdom,1
SO64538,2/20/2015,5,605.21,France,2
SO64539,2/20/2015,3,579.97,United Kingdom,1
SO64540,2/20/2015,2,1725.48,Germany,2
SO64541,2/20/2015,4,806.76,Germany,1
SO64542,2/20/2015,7,2406.93,Germany,2
SO64543,2/20/2015,2,1750.98,France,2
SO64544,2/20/2015,2,2316.97,Germany,1
SO64545,2/20/2015,3,2359.98,United Kingdom,2
SO64546,2/20/2015,2,2329.99,Germany,1
SO64547,2/20/2015,2,2341.97,France,2
SO64548,2/20/2015,4,2344.96,Germany,1
SO64549,2/20/2015,1,34.99,United States,2
SO64550,2/20/2015,1,53.99,United States,3
SO64551,2/20/2015,2,54.98,United States,2
SO64552,2/20/2015,2,58.98,United States,2
SO64553,2/20/2015,1,9.99,United States,3
SO64554,2/20/2015,1,69.99,United States,3
SO64555,2/20/2015,1,69.99,United States,4
SO64556,2/20/2015,1,4.99,United States,2
SO64557,2/20/2015,1,4.99,United States,3
SO64558,2/20/2015,2,7.28,Canada,2
SO64559,2/20/2015,2,85.48,United States,3
SO64560,2/20/2015,1,21.98,Canada,2
SO64561,2/20/2015,1,35,Germany,2
SO64562,2/20/2015,3,100.09,France,2
SO64563,2/20/2015,3,84.97,France,2
SO64564,2/20/2015,1,4.99,Germany,2
SO64565,2/20/2015,2,39.98,Germany,2
SO64566,2/20/2015,2,32.28,France,2
SO64567,2/20/2015,2,29.48,Germany,1
SO64568,2/20/2015,1,24.99,France,4
SO64569,2/20/2015,4,78.96,Germany,2
SO64570,2/20/2015,4,78.96,United Kingdom,2
SO64571,2/20/2015,3,75.47,Germany,2
SO64572,2/20/2015,2,38.98,United Kingdom,3
SO64573,2/20/2015,1,28.99,France,1
SO64574,2/20/2015,4,96.96,United States,1
SO64575,2/20/2015,4,50.23,United States,1
SO64576,2/20/2015,2,37.29,Canada,2
SO64577,2/20/2015,2,39.99,Canada,2
SO64578,2/20/2015,3,61.97,United States,1
SO64579,2/20/2015,2,75.97,Canada,1
SO64580,2/20/2015,3,42.28,United States,2
SO64581,2/20/2015,4,58.96,Germany,2
SO64582,2/20/2015,1,34.99,Canada,2
SO64583,2/20/2015,4,2466.32,United States,1
SO64584,2/20/2015,3,801.77,United States,1
SO64585,2/20/2015,2,589.98,United States,2
SO64586,2/20/2015,4,2334.46,United States,2
SO64587,2/20/2015,5,2428.46,United States,1
SO64588,2/20/2015,4,2331.95,United States,1
SO64589,2/20/2015,4,2369.96,United States,1
SO64590,2/20/2015,3,2366.46,United States,2
SO64591,2/20/2015,2,2297.28,United States,3
SO64592,2/20/2015,6,2588.33,France,1
SO64593,2/20/2015,2,1735.98,Australia,2
SO64594,2/20/2015,5,1789.45,Australia,2
SO64595,2/20/2015,2,1735.98,Australia,1
SO64596,2/20/2015,3,1179.97,Australia,2
SO64597,2/20/2015,2,1155.48,Australia,2
SO64598,2/20/2015,4,2459.62,Australia,2
SO64599,2/20/2015,3,2339.97,Australia,2
SO64600,2/20/2015,4,2318.96,Australia,1
SO64601,2/20/2015,5,790.31,Canada,1
SO64602,2/20/2015,2,2419.06,United States,1
SO64603,2/20/2015,2,2393.06,United States,1
SO64604,2/20/2015,3,2398.05,United States,2
SO64605,2/20/2015,2,603.49,United States,3
SO64606,2/20/2015,5,1193.45,United States,1
SO64607,2/20/2015,4,1732.26,United States,2
SO64608,2/20/2015,2,1750.98,United States,1
SO64609,2/20/2015,2,1155.48,Germany,2
SO64610,2/20/2015,2,1155.48,Germany,2
SO64611,2/20/2015,1,2384.07,Australia,2
SO64612,2/21/2015,3,63.97,Australia,1
SO64613,2/21/2015,4,94.46,Australia,1
SO64614,2/21/2015,2,7.28,Australia,1
SO64615,2/21/2015,2,7.28,Australia,2
SO64616,2/21/2015,2,12.94,Australia,1
SO64617,2/21/2015,2,29.48,Australia,2
SO64618,2/21/2015,2,2304.98,France,2
SO64619,2/21/2015,2,2329.98,Germany,3
SO64620,2/21/2015,1,53.99,United States,2
SO64621,2/21/2015,1,53.99,United States,2
SO64622,2/21/2015,5,47.25,Australia,1
SO64623,2/21/2015,2,25.48,United States,2
SO64624,2/21/2015,2,23.78,United States,2
SO64625,2/21/2015,4,138.97,United States,1
SO64626,2/21/2015,3,79.47,Canada,2
SO64627,2/21/2015,2,27.28,Canada,2
SO64628,2/21/2015,4,46.83,Canada,2
SO64629,2/21/2015,3,69.97,United States,2
SO64630,2/21/2015,2,34.98,United States,2
SO64631,2/21/2015,1,29.99,Canada,2
SO64632,2/21/2015,4,157.27,United States,1
SO64633,2/21/2015,1,9.99,Canada,2
SO64634,2/21/2015,2,14.98,United States,2
SO64635,2/21/2015,3,49.97,United States,1
SO64636,2/21/2015,1,69.99,Canada,1
SO64637,2/21/2015,3,68.97,United States,1
SO64638,2/21/2015,2,119.98,United States,2
SO64639,2/21/2015,1,24.99,France,2
SO64640,2/21/2015,4,204.58,United Kingdom,1
SO64641,2/21/2015,1,24.99,United Kingdom,2
SO64642,2/21/2015,1,32.6,United Kingdom,2
SO64643,2/21/2015,4,119.96,France,1
SO64644,2/21/2015,3,37.27,France,2
SO64645,2/21/2015,4,97.96,France,2
SO64646,2/21/2015,3,68.97,France,1
SO64647,2/21/2015,2,39.98,Germany,1
SO64648,2/21/2015,2,39.98,United Kingdom,1
SO64649,2/21/2015,3,78.48,France,1
SO64650,2/21/2015,4,61.45,Canada,2
SO64651,2/21/2015,4,913.96,United States,2
SO64652,2/21/2015,2,839.48,United States,2
SO64653,2/21/2015,4,806.76,United States,1
SO64654,2/21/2015,1,2294.99,United States,1
SO64655,2/21/2015,3,2334.97,United States,1
SO64656,2/21/2015,2,777.34,Germany,2
SO64657,2/21/2015,3,2428.05,United Kingdom,2
SO64658,2/21/2015,4,1784.96,Australia,2
SO64659,2/21/2015,3,1785.97,Australia,3
SO64660,2/21/2015,3,599.47,Australia,1
SO64661,2/21/2015,2,548.98,Australia,3
SO64662,2/21/2015,4,2360.95,Australia,2
SO64663,2/21/2015,4,2369.97,Australia,2
SO64664,2/21/2015,1,742.35,United States,4
SO64665,2/21/2015,2,2419.06,United States,1
SO64666,2/21/2015,4,2400.34,United States,1
SO64667,2/21/2015,2,1223.84,Canada,1
SO64668,2/21/2015,4,1273.32,United States,1
SO64669,2/21/2015,2,603.49,United States,2
SO64670,2/21/2015,2,1735.98,United States,2
SO64671,2/21/2015,4,1723.96,United States,2
SO64672,2/21/2015,2,1155.48,France,1
SO64673,2/21/2015,2,574.98,Germany,1
SO64674,2/21/2015,3,2398.05,Australia,2
SO64675,2/21/2015,4,808.96,Australia,1
SO64676,2/21/2015,4,608.96,Australia,2
SO64677,2/22/2015,4,2389.96,Germany,2
SO64678,2/22/2015,1,29.99,Australia,2
SO64679,2/22/2015,2,29.48,Australia,2
SO64680,2/22/2015,4,74.96,Australia,2
SO64681,2/22/2015,3,23.97,Australia,2
SO64682,2/22/2015,3,38.88,Australia,2
SO64683,2/22/2015,1,7.95,Australia,2
SO64684,2/22/2015,2,127.95,Australia,3
SO64685,2/22/2015,2,10.24,Australia,2
SO64686,2/22/2015,3,22.97,Australia,1
SO64687,2/22/2015,1,564.99,Germany,1
SO64688,2/22/2015,3,2391.96,Germany,2
SO64689,2/22/2015,4,2356.95,Germany,2
SO64690,2/22/2015,4,2363.96,United Kingdom,2
SO64691,2/22/2015,2,2349.98,Germany,2
SO64692,2/22/2015,4,2394.97,France,2
SO64693,2/22/2015,1,53.99,Canada,2
SO64694,2/22/2015,3,27.77,United States,2
SO64695,2/22/2015,2,27.28,United States,2
SO64696,2/22/2015,4,89.46,United States,2
SO64697,2/22/2015,2,49.48,United States,1
SO64698,2/22/2015,5,127.95,Canada,1
SO64699,2/22/2015,4,114.96,United States,1
